Name	Set	ImageFile	Type	Colour	Rarity	Serial	Level	Cost	Power	Soul	Trigger	Traits	Flavour	Ability1	Ability2	Ability3
Pure Heart Itsuki	S06	SBS06-001_RR	CH	Y	RR	SB/S06-001	0	0	2000	1	0	Weapon, Snow		[A] When another of your cards with <<Itsuki>> in the name attacks, during this turn, this card gets +1 Soul.		
Unparalleled Blinding Nouhime	S06	SBS06-002_RR	CH	Y	RR	SB/S06-002	1	1	2500	1	1	Weapon, Love		[C] SUPPORT All your Characters in front of this card get +500 Power.	[S] [Put this card to REST] Choose 1 of your cards with <<Demon King>> in the name, during this turn, it gets +1 Soul.	
Conquerer Demon King Oda Nobunaga	S06	SBS06-003_R	CH	Y	R	SB/S06-003	0	0	2000	1	0	Weapon		[C] If you have 1 or less other Front Row Characters, this card gets +1 Soul.		
Demon King's Child Mori Ranmaru	S06	SBS06-004_R	CH	Y	R	SB/S06-004	1	0	4000	1	0	Weapon, Snack		[A] [(2) Place this card in Waiting Room] At the start of your Encore Step, if this card is in REST, you may pay the cost. If you do, choose 1 <<"Demon King's Wife" Nouhime>> from your Waiting Room, place it into this card's previous slot.	[A] ENCORE [Discard 1 Character to Waiting Room from hand] (When this card is placed in Waiting Room from Stage, you may pay the cost. If you do, return this card in REST to its previous slot.)	
Force Of Nature Itsuki	S06	SBS06-005_R	CH	Y	R	SB/S06-005	1	2	6500	2	1	Weapon, Snow				
Looking Down Coldly Akechi Mitsuhide	S06	SBS06-006_R	CH	Y	R	SB/S06-006	2	1	8000	1	1	Weapon		[A] [(3)] At the start of your draw phase, you may pay the cost. If you do, search your Deck for up to 1 cost 1 or below <Weapon> Character, place it on Stage in any slot. Shuffle your Deck afterwards.		
Demon King's Little Sister Oichi	S06	SBS06-007_R	CH	Y	R	SB/S06-007	2	2	8500	2	1	Weapon, Shadow		[C] During your turn, if you have <<"Unwavering Faith" Asai Nagamasa>> in your Waiting Room, this card gets +1500 Power.		
Unwavering Faith Asai Nagamasa	S06	SBS06-008_U	CH	Y	U	SB/S06-008	0	0	2000	1	0	Weapon, Hero		[A] When Character battling this card becomes REVERSE, search your Deck for up to 1 card with <<Oichi>> in the name, show it to your opponent and place it into your hand. Shuffle your Deck afterwards. If you placed it into your hand, discard 1 card from hand to Waiting Room.		
Demon Magic Incantation Oichi	S06	SBS06-009_U	CH	Y	U	SB/S06-009	1	1	4500	1	1	Weapon, Shadow		[A] When <<Oath Of Flowers>> is placed into your Climax Slot, if this card is in the Front Row, search your Deck for up to 1 <<"Unwavering Faith" Asai Nagamasa>>, place it on Stage in any slot. Shuffle your Deck afterwards.	[A] [Place all of your Characters from Stage to Waiting Room] At the start of your Encore Step, if this card is in REST, you may pay the cost. If you do, choose 1 <<"Unwavering Faith" Asai Nagamasa>> from your Waiting Room, place it into this card's previous slot.	
Demon King's Wife Nouhime	S06	SBS06-010_U	CH	Y	U	SB/S06-010	2	1	7500	1	1	Weapon, Love		[A] [(2) Place this card in Waiting Room] At the start of your Encore Step, if this card is in REST, you may pay the cost. If you do, choose 1 <<"Wailing Soul" Oda Nobunaga>> from your Waiting Room, place it into this card's previous slot.		
Love Showdown!? Itsuki & Zabi	S06	SBS06-011_U	CH	Y	U	SB/S06-011	2	2	7500	2	1	Snow, Love		[A] [(2)] When this card attacks, if <<Love Showdown!?>> is in the Climax Slot, you may pay the cost. If you do, choose 1 of your opponent's Front Row Level 2 or below Characters, and 1 of your opponent's back row Level 2 or below Characters, return them to hand.	[A] ENCORE [Discard 1 Character to Waiting Room from hand] (When this card is placed in Waiting Room from Stage, you may pay the cost. If you do, return this card in REST to its previous slot.)	
Wailing Soul Oda Nobunaga	S06	SBS06-012_U	CH	Y	U	SB/S06-012	3	2	9500	2	1	Weapon		[C] For each marker under this card, this card gets +1000 Power, +1 Soul.	[A] When this card is placed on Stage from hand or by <<CHANGE>>, you may place the top card of your Clock into the Waiting Room.	[A] When the Character battling this card becomes REVERSE in battle, if this card has 3 or less markers under it, you may place the top card of your Deck under this card as a marker.
Wealth-Centred Emperor Honganji Kennyo	S06	SBS06-013_C	CH	Y	C	SB/S06-013	0	0	2500	1	0	Weapon, Muscle		[S] [(2)] During this turn, this card gets +3000 Power, +1 Soul.		
Viper's Daughter Nouhime	S06	SBS06-014_C	CH	Y	C	SB/S06-014	0	0	1000	1	0	Weapon, Love		[C] During your turn, all your other Characters get +500 Power.	[A] When the Character battling another of your Characters becomes REVERSE, you may place the top card of your Deck into the Waiting Room.	
Evil-Breaking Devout Mori Ranmaru	S06	SBS06-015_C	CH	Y	C	SB/S06-015	0	0	3000	1	0	Weapon, Snack				
Trample Akechi Mitsuhide	S06	SBS06-016_C	CH	Y	C	SB/S06-016	0	0	2500	1	0	Weapon		[S] [Place 1 of your Characters from Stage into Waiting Room] During this turn, this card gets +2000 Power.		
Sixth Demon King Oda Nobunaga	S06	SBS06-017_C	CH	Y	C	SB/S06-017	1	0	4500	1	0	Weapon		[A] When another of your Characters with <<Demon King>> in the name attacks, during this turn, this card gets +1000 Power.	[A] When this card attacks, if <<Ambition To Unify The Nation>> is in the Climax Slot, you may choose 1 of your opponent's Front Row Cost 1 or below Characters, return it to hand.	
Poison Fang Akechi Mitsuhide	S06	SBS06-018_C	CH	Y	C	SB/S06-018	1	1	1000	1	1	Weapon		[A] When you use this card's <<ASSIST>>, you may choose 1 of your Characters with <<Demon King>> in the name, place it in Stock.	[S] [COUNTER] ASSIST 2000 Level 1 [(1) Discard this card from hand to Waiting Room] (Choose 1 Character being Front Attacked, during this turn, it gets +2000 Power)	
Our Lone Top Prince Matsunaga Hisahide	S06	SBS06-019_C	CH	Y	C	SB/S06-019	2	2	9000	2	1	Weapon				
Silent . Instant Kill	S06	SBS06-020_U	EV	Y	U	SB/S06-020	1	0			0			CONCENTRATE Choose 1 of your Characters, during this turn, it gets +3000 Power. Place the top 3 cards of your Deck into the Waiting Room. If there is a Climax in those cards, choose 1 of your Characters, during this turn, it gets +1 Soul.		
Demon Kin	S06	SBS06-021_U	EV	Y	U	SB/S06-021	1	0			0			Search your Deck for up to 2 Characters with <<Demon King>> in the name, show them to your opponent and place it into your hand. Shuffle your Deck afterwards.	Discard 2 cards from hand to Waiting Room.	
Rebellion	S06	SBS06-022_C	EV	Y	C	SB/S06-022	2	1			0			[COUNTER]Choose 1 of your Characters, during this turn it gets +1 Level, +3000 Power.		
Ambition To Unify The Nation	S06	SBS06-023_CR	CX	Y	CR	SB/S06-023					1W			[C] All your Characters gets +1000 Power, +1 Soul.	(Wind: When this card is Triggered, you may choose 1 of your opponent's Characters, return to his/her hand)	
Love Showdown!?	S06	SBS06-024_CC	CX	Y	CC	SB/S06-024					2			[C] All your Characters get +2 Soul.		
